9554 25937
729 5096 -580
123 6925 -121
175 8317 -436
7771 8317 737
6016 3659 610
5642 4278 614
491 3496 -879
5756 465 -333
4182 9553 700
416 5707 -448
8750 2958 -724
5527 8635 -924
1179 5454 98
705 7023 216
7899 7651 963
5650 3292 -96
6325 7871 -465
3837 5739 901
6497 6557 779
8930 8369 -483
534 7221 -970
1143 5727 -978
6107 8203 741
6970 6168 -913
8527 2803 693
8309 1611 -511
6163 2770 373
6421 8615 545
6737 1435 490
5105 1321 -597
2085 739 -828
8500 3491 650
4315 2258 610
4731 8296 395
1828 7623 -336
2633 5291 -371
3137 5289 214
7436 7092 -95
1132 6524 687
1609 7054 635
1787 7375 -856
2680 1370 -59
3564 1341 -598
2544 204 245
3122 3599 960
3354 8155 891
87 2971 -128
6716 7725 671
5797 8489 115
475 6186 -370
595 3442 90
2293 9134 279
6081 2413 616
3845 6471 998
575 8842 201
6798 4088 188
884 3278 53
1733 3306 -30
8286 4825 -737
9484 555 295
4762 476 -688
3624 7606 367
9182 7006 10
6166 9170 -559
3891 1404 342
9256 8465 961
2053 2366 -304
2831 8068 -162
7233 902 738
8909 4707 -796
7785 1831 542
1521 5903 417
5976 6285 613
5476 4439 -788
2811 880 -718
2140 5436 814
2830 7945 538
5436 8209 -864
3152 1232 -140
6953 9000 -530
4391 1051 -370
38 8737 -621
8001 1905 88
1971 7249 256
6428 6754 -826
3876 8500 449
8505 7773 -501
8089 7727 -158
3607 6489 -973
1297 4256 958
5393 2716 284
4475 2672 -402
3062 4454 230
1051 7326 727
5100 9317 478
3803 7354 2
2597 9176 -944
4220 2120 -42
5097 3588 -743
3331 9138 177
2377 6448 -700
5212 6679 -175
1574 9473 384
3476 6295 -724
9415 6083 -311
5609 3014 -795
3044 5400 463
2887 462 -23
1487 726 -144
7211 5015 69
5596 3238 -518
126 3936 27
2781 7824 575
61 2392 -565
9115 7073 819
1031 4173 -572
17 6145 149
1307 2044 53
5568 7000 -323
7118 6196 -473
5338 6000 277
1040 6947 -563
2518 8145 -228
1434 170 278
6448 8194 -35
6589 6084 -284
9410 7772 77
2303 897 114
6196 7338 -228
2064 5301 292
6384 541 959
9249 8142 -979
1413 8406 778
58 250 -637
441 5503 184
2162 6022 -164
5519 8676 492
6659 3435 -439
6686 4370 -559
4366 3619 413
4664 251 784
6842 8789 698
4294 1134 552
4330 3456 -893
6257 7212 -326
3631 1846 654
4359 7054 -895
4438 3130 891
2889 452 -431
3928 8195 201
5886 7774 925
2765 3454 -956
1740 2628 -835
4547 317 -237
1348 7458 225
6574 8751 -565
7106 3015 -329
9228 4733 -842
2121 768 -409
77 5564 -368
4675 23 -987
2118 1053 808
6307 1188 881
389 4121 382
3111 1443 610
7517 9025 -374
4724 319 441
2461 5740 10
8547 2790 100
3586 5519 764
7722 1055 -965
6238 3037 612
326 6765 -416
6098 6565 -943
3219 9394 -382
5352 595 573
2330 7520 755
8720 5987 -197
7594 4056 706
7023 9058 694
7778 3974 -623
5271 281 87
3882 1149 -977
3880 9298 182
873 5116 922
4668 5051 717
8998 5293 -188
4443 641 494
1456 4517 848
8383 6004 284
1547 4020 799
8768 9388 -419
3403 4324 -644
4471 4089 267
7174 9408 397
8831 1255 -750
1840 6103 -971
3840 1086 -427
1935 4899 -816
9543 5864 157
7054 703 -846
5463 4510 -341
102 5710 -588
8758 2262 -809
8721 1675 656
1533 748 431
5571 8071 -21
2342 6686 -234
5857 4541 -394
3303 6124 -733
3575 7061 150
4479 487 -137
7796 3205 -194
3424 4619 179
4855 1489 435
7967 7297 890
2519 7910 445
3697 1646 926
2663 1649 -956
7735 7048 19
861 1875 -310
9478 6390 -251
9107 3427 -717
2968 4497 -79
4032 5957 660
4927 3248 -985
7107 9055 -238
6529 8623 -146
4718 1556 -133
3605 8007 867
4188 5365 -917
8575 2652 -535
5470 3855 612
8855 4260 -61
9083 776 519
5254 9225 -761
196 1786 833
9203 3432 -731
6527 947 727
6491 7503 908
8443 7703 33
9164 8554 -353
5220 4274 452
732 9064 -101
7204 3428 616
3790 8558 -409
8475 3720 -166
5813 4617 956
4179 1351 -262
7586 4193 348
165 2436 -645
8895 5375 844
8035 1809 -524
9216 1882 111
3605 7323 -50
2287 3941 -996
5867 5627 23
1410 1838 -6
4083 5579 713
180 6628 368
3496 1459 -69
5044 666 45
1629 5890 954
7600 6808 -942
5660 8789 -238
8759 1891 454
8435 2017 -259
8002 5319 -746
9336 4932 -960
2731 8152 -334
2793 7053 -233
5137 3189 754
3382 7667 -692
4785 3761 878
4716 910 -945
4181 359 388
974 6418 637
612 8140 96
704 9370 563
6526 8448 -88
1791 7352 978
5931 1416 838
4591 3675 656
1125 4683 745
4643 5488 -992
1879 4004 -57
1014 2830 997
9178 6365 -217
6146 7379 -961
1481 4199 507
4457 3802 577
1936 1006 405
4697 5316 149
4090 1596 435
9318 3045 472
788 339 -779
8290 5682 -347
5948 6680 -225
3068 6279 -677
5355 7198 258
7835 3680 550
5401 1374 -351
6599 1257 -911
8933 3138 -973
1428 8353 506
2142 2938 541
5742 9170 -249
5056 7153 220
6754 3203 -642
1487 1304 -226
7210 7735 -39
157 3009 719
2140 7630 30
7961 7668 987
1042 6898 -295
3933 7697 531
8431 2348 304
1082 7029 921
2345 3599 174
5726 9160 -248
1262 6752 -466
5628 1989 -970
7621 3812 71
451 5527 -685
6088 2877 23
8264 6199 -876
1746 8480 -205
4104 4893 365
7667 8020 -64
6735 189 917
7217 7992 -269
7366 47 -58
5220 7563 -747
3043 3348 -247
4564 3079 -7
2810 6915 -575
2817 5482 -845
2881 9404 700
3832 25 -987
11 7988 270
5874 7549 348
2568 1138 -286
8254 3738 693
1035 3581 -211
5155 53 -410
2456 1434 694
5072 7243 249
8420 9086 622
7648 9055 -299
7130 3608 -532
2867 8030 261
8188 6005 152
5257 5796 177
4791 3402 778
1259 3337 -84
9108 7706 386
7189 1899 -196
2534 3134 671
1423 3447 -859
2243 249 448
1292 3230 -987
2381 8787 -944
180 9129 447
9444 2862 -383
8685 7608 301
3396 739 885
4253 7385 989
6446 954 -408
409 873 461
1970 4513 -304
5572 5043 466
5834 3501 868
5636 1379 835
3771 8407 -669
1990 8798 688
8060 4306 604
5831 6330 -92
2941 7146 -98
9238 3973 -414
6976 2710 574
8078 6677 492
8204 901 -272
3026 1503 -517
7169 843 438
7862 7201 61
6376 346 236
4879 8997 -875
2143 2022 723
7261 5820 -350
1719 3731 -368
4819 3390 698
3847 213 430
192 3567 -957
7544 1973 -107
5496 2318 -523
8777 8547 -62
132 8343 351
1575 4787 -35
2771 4374 -454
1801 6584 240
6758 1451 70
2446 3519 775
2462 6991 274
8490 7680 -848
6849 6062 418
6852 4136 -986
569 4628 925
4731 5178 -119
4488 6409 -406
1429 3164 -144
3827 3436 -308
507 4393 779
5439 4112 -89
497 1561 105
3735 8017 708
8810 8681 826
8614 1538 466
3984 2137 847
2255 4276 375
1139 4020 -624
1523 5325 825
6659 5517 -844
1995 7300 -721
4551 8054 299
1734 1937 138
9480 2675 192
5232 2039 692
5575 8322 64
6119 6129 -217
1897 8838 -475
1212 5265 845
2390 7536 -777
4864 2444 172
9166 1843 118
5036 6835 -360
2754 7356 291
4706 6429 92
6528 1930 324
1325 1806 -815
4121 923 856
4769 4947 -886
3734 5150 -726
4977 9244 307
8084 9325 900
7977 1883 -732
7510 3541 353
5274 1594 333
8177 637 -349
1112 1646 761
9274 6392 -362
9220 2273 -540
4739 9045 388
1696 5398 803
4178 2707 623
5117 190 559
4717 299 -191
2208 4869 944
4539 6084 -235
6488 224 344
2905 7114 -745
9100 3946 -377
2420 9121 -380
7666 2042 -545
1451 9337 -144
8109 1256 -16
3233 8886 -372
2804 3849 -776
7715 2923 992
1152 6198 931
7895 2575 684
5521 4232 9
7780 374 179
7539 1657 -610
445 4210 284
6956 7020 -804
1539 5757 -796
801 3924 -738
5052 7882 188
1297 1381 -615
8192 6853 503
3581 5804 -811
8483 872 -803
9245 8002 486
4537 5053 464
5750 3540 372
567 7049 291
4732 1056 936
2246 2885 28
4983 4159 936
7098 2216 -781
4326 8921 906
5479 3562 -238
3647 4628 -549
1836 7732 158
9275 3759 -131
6956 120 -777
4916 3075 -754
9007 9094 6
9525 8600 834
3727 7969 172
6353 7708 575
2884 1925 69
7161 4547 -766
638 6594 -984
8120 5705 772
6652 4131 -36
8259 3302 -383
7203 9002 410
9403 5546 137
1049 8003 312
6272 5194 -321
7944 3618 679
5644 7668 284
2689 5036 -940
8649 5764 150
634 3881 217
5846 6707 -263
4867 5206 -609
6338 8208 -47
6763 3911 -957
7570 6230 -296
9246 2231 403
9432 5533 -425
7855 4025 -327
5819 8556 117
8333 4100 -447
5338 7878 173
8184 7180 5
8310 8532 -155
8464 1078 -351
4421 5602 981
7056 741 -466
8687 3087 277
3702 2602 -75
1554 2252 179
4303 7832 -340
2446 8630 -560
3848 4592 567
8095 5431 862
757 6838 820
1050 1358 -690
2220 9024 884
8457 4887 -557
5500 4201 -646
3608 3575 -893
4789 3682 958
7229 256 494
1726 5863 776
1273 1955 -784
3872 2167 -60
49 1296 289
8218 2173 840
7412 6037 -482
6587 1938 309
2025 3035 864
8356 8113 921
2315 8468 492
7985 2104 506
5914 3073 -613
5940 9004 -774
4213 2890 722
8269 6694 -840
2315 1650 616
8596 9407 458
4190 3658 411
7819 4860 -802
1211 6677 -732
4954 1257 128
3479 1887 628
5054 5676 416
7647 6995 -325
7277 5788 746
4281 714 364
2756 4883 -129
1496 1735 -311
9343 1917 -950
2202 2279 -124
921 2612 45
524 5417 -838
6243 9307 -940
3583 9512 -479
9322 337 -396
4881 1761 -528
154 2335 -682
5876 5113 953
4283 6052 579
2544 1216 538
1677 3587 -146
2745 930 -906
1204 1153 -864
4553 989 355
2846 9278 -438
4281 1647 -321
8795 9455 -742
483 1720 606
5707 3897 -459
4279 3369 -165
1286 4915 -100
5942 2311 -729
3833 5618 -333
8696 5284 -22
8936 8024 107
2513 9238 -97
3521 5504 -704
1 2887 -691
5345 2945 151
2556 8272 132
8817 5430 684
8654 3842 -248
9105 2193 615
5648 4738 892
8556 3979 892
8636 7557 -977
1352 1692 766
2697 973 -405
4828 6831 -634
5521 7923 -868
7169 9511 258
4917 609 -699
8376 2759 896
8174 7394 743
7340 4649 -41
1483 9355 -991
2080 5292 -138
1722 9070 -272
574 1006 -2
6186 8643 821
6432 7258 -916
4321 5909 -614
5723 7134 635
4561 4128 358
178 5618 -72
5275 2111 -134
1609 4243 5
553 560 -618
6290 1148 425
743 2196 154
1400 7020 -13
6129 4767 -807
1055 7609 756
2090 2841 789
1382 4504 392
527 8926 346
8167 5568 658
2953 3608 107
136 933 428
1670 6419 -665
633 2888 -607
2498 5735 -303
6737 6832 -203
6822 9210 621
3472 189 -485
3128 5101 -126
589 6280 -77
592 6564 817
6964 4981 -727
922 5313 -420
8320 677 -102
2848 6238 248
1465 9207 -326
5765 8563 31
3778 3861 765
7526 2284 374
8940 7203 -600
1340 6804 -486
3711 6550 478
2607 3372 -453
1642 4158 -225
4329 5943 -759
5433 8323 -210
3364 5851 -957
3315 1465 -34
3961 724 -301
9532 3318 357
8990 5023 -761
1105 815 362
4480 2164 -566
1359 812 -770
7470 4884 -368
1741 1607 -232
1787 9249 -337
3321 961 -977
999 9218 -925
1624 6653 951
8261 7666 976
3584 1144 -258
1283 8912 488
3627 7085 -635
6260 9114 966
8433 2530 -682
7574 9037 -321
397 8005 -567
517 1774 902
7184 2009 -276
3808 9226 -30
5008 2673 -263
6599 4794 -551
1985 1463 -452
5089 5000 -936
934 3838 39
7358 6977 -841
8515 1537 -31
4051 1984 723
5782 3883 -908
6967 8660 -254
8382 7410 937
4183 5614 998
4783 2160 -561
4562 413 734
3938 2451 175
7147 6555 -608
5123 8421 -140
2750 8726 -14
3169 636 44
3501 8842 828
8819 58 805
2816 8404 173
2557 9291 7
4562 8152 -361
4512 2577 -3
7477 8834 568
4593 5612 -457
3262 8166 555
3616 3786 -851
6244 1691 -666
7320 293 475
4138 3919 -644
1483 5000 299
6427 8511 -954
4167 3920 -790
6140 7245 994
2770 3172 -23
5231 1664 679
6711 1036 416
545 8973 438
2682 5622 -599
4223 8913 730
4622 4042 344
5033 3004 152
1200 7583 194
7974 1749 -807
2543 4146 266
6797 5661 558
814 2530 -519
1082 944 360
7336 367 -342
9458 9414 -319
2372 2986 984
1122 6989 414
5956 605 -905
2991 3576 -463
3510 2635 539
8875 1980 915
8425 5310 899
6643 2464 98
180 4055 460
2530 4219 -575
411 6579 277
4266 7600 -314
5823 3709 -867
1525 3985 -670
4542 6188 888
3697 2445 -898
4829 7888 755
477 9021 703
8277 3436 -17
5908 9419 303
7822 4701 -775
8531 2121 629
8174 331 -769
9338 1173 398
9175 4431 -754
3444 550 199
5300 9110 922
4810 1230 464
5242 9342 -717
3377 7655 -214
9526 2639 224
2320 504 456
6040 8370 -769
2207 4663 -796
3977 7282 430
1002 4868 -464
4714 6706 449
978 3413 326
1399 2381 91
3823 579 11
222 3897 345
7585 4448 -991
1440 6801 986
333 7906 -158
7731 6056 889
8223 7185 28
3622 6981 -696
8392 4121 -717
1304 3434 431
8550 5925 -228
5555 1520 663
9316 6958 756
2264 730 -176
2112 5517 -895
2289 5645 759
2489 3115 -941
1462 2021 -898
3853 8147 -88
281 4579 247
867 7043 -156
3494 2805 348
3961 7744 610
1062 1776 -774
3694 8151 -23
4945 8293 95
1654 7615 -755
5894 763 -532
4164 2410 231
5169 5305 -614
2108 118 971
7883 5163 -664
2034 8607 597
4127 606 -602
212 6511 -907
7805 8065 -837
1492 6089 172
6940 3737 -774
8329 3130 194
458 5485 162
6853 403 -521
2462 894 -654
8991 9397 571
142 926 -313
7540 4557 846
7343 1596 -708
7003 5351 -362
9528 6156 -958
8079 8913 534
5101 2511 636
7589 5710 -711
5115 8299 -125
6106 6642 843
2375 5055 362
6371 8419 -991
6878 2380 -477
2658 3090 915
5887 8810 788
1292 699 7
105 6911 -717
2811 5578 694
8301 3772 204
255 8739 377
5475 1321 925
3987 3223 -379
648 2999 468
54 7717 -999
6950 4083 685
8802 6850 344
2268 3729 932
6854 2314 512
866 6208 720
6773 2508 -350
1679 6718 -392
7700 1905 820
6318 3349 -182
261 8115 304
6158 4313 106
7204 497 368
2080 5864 -771
6490 6617 -436
1486 6960 -535
7343 4295 -43
3115 5589 -101
924 7392 748
3164 333 21
1933 7155 -445
6504 668 345
4346 3241 -270
7391 3717 348
6225 5204 -348
7943 1958 700
5795 5379 -198
1305 9504 -383
9162 6017 777
8820 7968 138
9378 9183 -555
8030 8981 937
4833 1519 92
1874 9059 -256
2913 7383 488
3576 7523 90
7583 8832 -740
6215 5580 -657
4458 2201 661
6515 6575 -70
4630 9334 359
5872 3518 -118
6986 7473 566
490 6112 -295
4100 7108 441
3980 3505 -538
6648 2982 -598
2283 8231 -485
2194 7757 496
8577 9386 761
6568 6948 237
3521 5220 -491
8602 3492 200
5140 3857 -578
8600 8735 -993
228 4477 622
9458 6131 839
5646 8325 464
1246 149 565
6310 6097 -461
9305 5596 -626
7520 6744 -441
1655 2154 587
8583 1373 4
6190 7092 -967
755 1859 -880
4378 8056 -203
3294 2840 -778
1850 1833 -388
8530 8105 -801
630 2977 -412
7290 6213 -540
8527 9268 781
6012 3148 989
5606 1821 380
5225 2756 -505
5965 5054 968
6932 5541 -805
182 8943 970
1622 7548 41
7288 652 626
3472 7030 -562
3042 5950 -121
8194 9476 -532
1657 6778 625
6438 7111 356
357 8241 -616
5872 459 -161
3247 7717 -689
9124 415 -996
5342 8199 652
8023 6172 -910
5069 527 390
7780 8931 217
3381 6521 -200
1332 1327 249
8594 4113 870
8285 5904 -9
2623 7071 -816
4784 9376 288
5724 4274 519
696 9383 157
4830 1741 -482
8191 6099 -206
6790 3449 753
4983 6592 -552
5658 7676 263
8777 5057 -672
2523 2159 -373
1216 8534 504
5740 2438 161
2970 8380 456
4489 8632 -644
1648 9435 -166
741 4020 -389
2274 3397 770
6680 8862 -812
8898 3216 -611
8769 8636 -159
450 1752 159
90 945 441
8995 5531 526
8619 6335 -730
317 1557 -268
2788 7029 192
3737 9344 -445
3368 3859 813
5081 1267 -613
2531 6348 731
8387 9299 766
3073 5587 -696
1242 7146 737
1301 2647 620
6361 213 879
4648 4681 558
7581 8197 316
6692 2305 451
7397 7527 -461
3969 4567 -446
2814 3230 -961
7612 2885 -348
2574 6317 362
2950 3959 -481
2056 2884 -82
4182 8502 335
7865 175 405
2690 3390 -724
7097 6176 -497
8284 1596 573
7119 5967 -285
7355 348 155
6848 1873 446
6914 6679 467
5129 6583 459
1710 4381 -443
8314 125 -620
8053 7443 15
5996 9081 -670
3105 8108 931
6681 5523 -900
8566 4646 577
5228 8754 588
7361 7503 282
5838 8792 -212
8289 2287 -366
1574 1552 662
8111 4822 -330
305 8825 -942
2101 3937 -429
2086 7255 -296
6634 5595 -778
1473 9495 398
1861 238 667
8088 173 484
2761 1002 131
3568 7963 866
1873 5299 -471
1674 940 92
6645 1498 591
3454 2539 -814
7511 5885 -975
4801 3190 937
3707 8283 -45
8938 6598 403
9220 7145 -659
1280 4381 908
6723 7044 -912
1350 4471 283
9476 62 428
6982 8242 -706
4617 176 -385
3628 3714 479
7588 2627 -660
4101 6632 8
636 994 364
6980 4034 77
4492 5305 -990
3666 1815 -356
4848 663 -567
3636 7313 385
4280 1747 574
4047 2971 510
1362 9401 -464
6406 7574 791
2150 4199 986
6561 6849 -114
1809 4422 -643
2828 404 -625
7242 8764 351
3285 5708 324
7687 9172 219
4815 3956 954
3356 1178 77
8853 7534 860
4712 1617 119
2181 3121 -79
4398 4381 -490
906 3778 -564
4608 14 307
427 3311 430
5822 8731 -65
2275 3872 392
4436 2107 -580
4896 7649 -1000
1495 6343 -393
6843 4942 -354
6552 3936 -277
1677 6880 -675
981 3335 -700
1256 2849 167
4834 8536 808
907 4818 -418
352 8779 911
9524 7716 -392
2116 8020 -69
6043 4460 44
7905 9487 949
3526 3305 726
3539 5134 -203
4731 9413 -757
7992 176 -282
4326 1101 398
2196 3287 8
824 5876 -997
526 7089 868
911 27 -976
7837 3093 -693
2765 801 -737
5361 8508 -139
231 4968 349
6550 8218 951
6089 9347 -997
861 8253 474
6957 1272 -865
4613 1633 -91
494 9427 -104
8487 5435 58
3985 8190 -150
9257 4215 -656
8892 1504 -502
7993 962 -776
6053 3332 -844
2962 8605 47
3754 8273 -527
5809 3361 -604
8170 6879 56
2612 1229 -117
8480 988 -392
1852 6478 -187
5994 2451 -72
2903 4413 -882
5439 6509 -451
7139 5690 336
6314 4480 576
7700 276 672
1435 3227 -835
3829 6646 -77
6789 9413 244
4868 2542 760
5229 1596 342
5577 1697 -636
9231 1610 -977
2242 8653 -296
3693 1417 731
8559 7019 -468
9519 8711 -327
2170 734 440
7380 1942 -111
2138 6166 -220
3427 7429 -709
4045 2051 -929
1723 6120 -991
5147 4857 -606
3895 4540 930
2431 5330 192
3037 850 -63
6102 7564 -430
4485 9174 150
800 4650 851
952 901 115
1010 7175 903
3964 5519 134
695 8682 -701
2909 4328 685
902 5167 -883
6854 5753 146
4046 1708 -708
5054 6861 918
860 4001 901
5937 1911 238
7238 4989 638
995 2611 -722
1208 4722 801
952 9371 581
8665 1213 -597
5500 4753 -25
2112 290 26
8980 8650 455
4892 5423 -680
8414 7262 52
6859 6108 525
5331 5235 -47
6308 1197 370
8739 1615 822
8032 7052 282
6570 747 863
7182 440 -977
8577 1346 -38
1902 6435 -832
5868 5494 958
6394 393 907
1508 7486 713
588 5145 -581
1938 5747 309
4384 235 759
7894 6197 497
5843 4165 543
4107 4115 -410
7520 7431 -596
3089 5199 -784
6862 5662 -531
5364 6200 -197
4735 3812 507
4536 4557 146
4844 5592 -711
4902 3081 250
7001 2726 118
4595 6432 -50
3555 281 674
7912 5369 -286
7900 8703 -717
2009 6924 -607
4957 7611 -331
9544 8597 -163
2257 5445 604
7929 5338 -358
6015 3311 -343
6765 5000 268
6079 825 -379
5495 4404 -604
8478 4806 900
4383 2564 147
5278 7469 452
936 803 -614
376 9329 135
6215 2756 -156
6886 6367 855
2910 2968 294
940 168 103
7235 3887 199
9242 5011 661
4852 2450 -46
4438 5017 383
3870 1794 97
3482 6443 618
5109 447 -358
9527 5940 242
3260 8221 -713
6453 2151 238
7741 5922 900
9207 2849 -780
8861 1945 -701
340 223 30
3332 6723 662
3153 7560 335
4713 1982 28
6705 3789 -359
544 603 963
5593 9348 345
9082 5834 70
5104 4652 484
6328 8127 -496
7219 2459 260
9145 7667 516
965 2896 171
1280 1524 -943
2146 1782 -591
5092 8911 -427
7991 5797 474
8551 5017 -838
8211 1791 424
6275 8183 -634
6294 7530 -832
8089 8795 -991
5146 8409 -944
7662 95 64
195 6940 -794
9522 7360 846
8395 4802 362
6869 1981 -820
5274 3431 -783
2921 9058 -336
1302 6269 120
1345 1912 -31
6771 9111 -685
4005 3063 -977
2146 7601 -7
1473 5415 -572
1555 2323 23
5176 2962 805
5876 9137 138
1402 8145 -84
8913 941 227
7793 4538 484
5033 4682 -330
2353 5438 -424
8751 6909 702
2503 6779 810
2286 7231 506
4933 6827 207
3460 5924 -779
5339 8700 710
4909 455 606
3878 6308 -228
4707 8343 477
1343 7263 -186
3888 7876 -145
8301 4005 -718
5631 5086 -312
1430 2727 -525
7251 7580 19
3592 6076 -621
3586 5365 -648
6975 7003 -835
9339 1461 -722
4608 1067 437
8119 5705 -738
6473 960 345
3123 3614 124
4813 5029 552
1253 13 948
9537 2643 -256
4236 3463 -786
9120 9350 -695
390 9262 -369
3611 6657 717
2553 7387 -267
8133 5824 81
3052 4664 -394
8970 7677 681
4745 7324 -218
6990 8829 -486
2607 603 832
8623 535 -405
6805 8862 784
4145 1302 -543
5896 6598 -907
1379 9188 -149
6450 5700 215
5733 1416 909
2657 7656 475
260 2567 -386
9261 2174 897
5687 5924 371
4101 5218 345
3682 1226 -367
3485 8483 -309
8525 9268 -84
6628 7920 951
8252 9329 -984
7821 3876 -341
6933 6413 481
130 6390 385
7865 3745 -439
7427 9035 971
582 7606 875
3893 3171 201
2233 9141 109
8651 4585 -544
2940 3530 725
6030 4706 376
4349 6361 619
9075 8699 592
8331 242 -822
5949 3032 -807
6402 9359 587
6758 6446 -886
2843 7088 -504
9370 6725 -99
2195 898 943
7876 3573 -347
3286 3418 -959
3749 5593 177
1567 7823 -828
9045 344 -427
2789 6732 -817
8161 7718 608
6704 1904 -202
5948 3620 193
5910 578 -962
7620 7241 -55
514 9161 709
1937 9399 -911
7406 8102 302
3738 5545 -180
5827 1340 307
5760 6303 613
1283 2315 -626
5497 7975 155
4311 3017 -625
3167 3497 -671
4897 8396 -583
2717 3502 -777
6639 4855 319
3612 1448 954
6399 2320 462
5311 1543 882
8720 3613 -747
5664 8791 385
2427 5319 928
3176 5163 240
3190 5096 -455
6504 6404 -648
5568 1522 318
887 4324 381
186 746 -472
4640 7179 396
6142 4035 756
4674 2729 -194
6106 616 -894
5172 2899 -48
5025 1990 71
7271 9286 -999
7799 7122 -653
6862 5548 40
8712 5982 849
3734 6390 689
3253 9284 -447
175 4345 -173
480 5879 -941
5981 5564 641
7823 9346 -281
4423 438 50
7838 3926 421
9145 564 486
621 6448 -60
8883 6177 879
5366 6950 629
6474 2119 289
2503 4843 654
2218 5867 447
4309 8522 -601
5375 2837 -195
4044 1401 52
3250 2768 618
2166 8631 -776
4818 1339 -383
1940 1586 30
8143 6701 -846
59 3739 538
1113 5655 243
1003 1340 112
3595 9369 189
7004 4080 252
4310 5152 -822
9478 8831 306
4646 5209 834
1594 7018 252
7006 6268 149
3037 7129 -454
3049 2781 -496
3197 1763 543
2886 2704 -638
2865 1202 -430
1702 6303 -64
5022 6404 809
4603 1302 -787
819 4083 -73
4267 5222 565
5269 9459 -439
8497 5416 417
5452 169 -322
5255 7851 619
6865 2827 -38
7050 2231 -565
3256 242 -717
6662 6427 661
2572 3781 116
3935 4677 -468
277 9058 -549
7997 6463 -775
3185 2936 811
7158 2929 647
7803 8477 113
2447 432 -924
5220 6199 -95
5791 3973 715
7313 5440 840
2517 6693 -871
574 8878 276
3219 2462 42
3250 3512 423
5086 878 152
1077 8877 -618
5418 3563 -903
4288 9022 745
6533 634 43
933 2458 -878
2880 3233 -482
1327 4672 365
6166 2376 54
9166 6778 -892
4637 7588 887
7968 4405 -184
7270 2120 243
2456 4168 -578
2446 2000 950
7862 2313 -388
2015 4152 -970
3199 1364 13
503 6124 -726
6752 7864 632
6863 1492 937
8796 1512 243
8950 8137 677
3231 618 -85
3857 6181 -830
6507 2200 324
9168 7393 -47
