19
828 1871
409 912 810
727 619 174
427 201 235
703 811 157
839 279 715
823 701 863
444 279 342
169 563 814
68 587 150
427 412 24
73 583 757
159 793 639
98 92 149
92 268 336
355 57 971
151 421 273
1 169 556
245 229 922
897 147 931
377 15 585
580 671 532
816 620 767
78 143 666
584 166 590
946 275 606
321 411 376
460 19 4
459 587 816
54 644 764
577 694 3
672 159 792
939 107 375
539 854 832
81 212 191
221 329 23
728 111 416
880 273 514
804 739 208
37 166 535
616 486 888
738 157 156
594 350 268
97 535 931
85 650 815
743 342 821
112 198 55
209 9 873
139 679 891
543 897 135
473 435 365
751 38 859
846 770 24
362 22 801
233 402 200
454 885 323
441 463 813
162 923 836
195 170 740
533 680 692
600 289 915
869 158 277
749 750 836
233 634 559
796 928 628
317 783 786
641 668 97
864 101 483
305 164 843
794 77 905
899 383 393
457 261 359
860 155 88
179 888 217
175 35 565
343 187 741
809 382 168
63 901 362
898 422 987
552 867 496
958 907 109
449 358 687
605 746 478
446 216 376
418 791 871
446 773 430
820 279 413
912 717 530
491 691 718
219 398 171
521 341 222
915 674 720
695 620 306
551 662 874
100 506 346
261 743 915
839 441 896
820 864 549
673 285 968
278 132 193
823 61 789
3 325 642
857 779 725
115 430 270
930 891 963
947 30 594
57 912 851
701 515 836
772 708 731
15 229 805
377 483 32
1 709 310
439 569 673
383 824 746
269 776 939
448 524 382
845 888 673
230 145 447
533 510 213
59 19 107
198 138 301
76 488 676
74 248 803
564 23 171
67 650 440
91 670 838
726 237 961
171 202 694
868 261 162
27 4 802
958 394 579
575 766 321
319 943 448
435 731 373
388 477 362
645 585 627
177 882 462
892 464 907
454 563 569
98 219 892
347 660 248
603 433 825
654 480 605
844 464 792
562 958 779
321 215 220
270 98 755
487 841 645
132 146 225
854 576 955
453 687 811
198 149 751
371 483 426
14 384 990
308 592 645
873 663 298
340 311 210
276 814 675
45 940 663
957 243 295
145 822 906
91 326 12
157 661 640
392 113 880
596 874 282
936 376 842
313 179 310
266 354 978
865 879 478
218 47 732
391 841 5
629 151 194
313 354 626
514 765 568
837 133 752
958 537 439
121 644 764
465 56 375
69 571 839
11 362 781
762 304 327
601 918 950
432 951 471
38 698 472
170 7 409
360 780 542
393 580 793
28 502 575
479 922 730
215 29 333
481 892 556
524 956 302
205 522 271
339 255 527
132 335 883
505 32 388
690 539 80
95 26 428
931 799 660
484 55 901
415 810 192
222 783 169
412 911 444
137 2 335
495 854 489
620 379 72
645 293 436
817 578 932
770 630 797
857 423 706
846 294 672
148 447 355
471 168 190
336 105 166
343 209 438
605 655 399
223 391 722
167 618 71
948 883 768
929 261 297
779 127 501
644 603 800
61 536 915
766 112 104
784 346 800
185 720 943
938 106 674
588 842 306
610 523 679
257 391 943
764 512 668
435 449 401
215 867 746
758 894 255
710 221 270
406 914 428
886 784 738
210 280 758
405 481 605
494 849 725
133 293 132
255 404 739
50 213 309
771 436 306
598 851 792
206 50 956
464 709 315
186 689 6
715 256 348
690 255 35
703 230 730
256 534 283
369 587 594
233 143 267
325 403 608
153 283 973
19 378 599
803 73 357
438 249 508
250 576 512
924 49 399
440 405 428
466 535 263
252 428 381
226 937 995
470 622 803
591 453 817
84 628 791
244 828 753
561 857 760
745 241 369
726 904 422
774 903 678
607 20 306
282 97 689
181 107 545
769 213 101
106 205 732
396 165 108
602 222 532
93 289 24
847 820 9
944 817 900
681 16 377
880 47 822
462 275 314
414 372 753
888 462 179
870 153 20
237 166 860
42 568 675
510 34 202
467 942 861
90 876 305
311 373 174
397 912 543
199 153 437
244 337 168
1 376 595
104 287 776
36 269 915
511 274 289
553 42 405
499 374 639
618 581 738
258 49 104
103 744 751
949 1 901
666 273 83
904 779 80
299 915 468
65 566 130
810 579 993
193 176 855
215 900 801
167 564 173
266 106 433
736 525 40
847 584 758
713 289 231
134 843 72
376 789 379
149 335 186
832 242 59
148 139 681
669 149 711
875 229 10
194 90 343
611 366 87
324 848 867
342 949 401
516 880 95
256 784 573
417 144 238
214 432 137
319 412 773
207 65 694
789 616 337
396 358 52
948 789 757
127 398 922
662 594 61
269 810 117
230 31 710
309 680 657
640 273 992
265 245 65
212 305 143
2 608 949
336 894 806
800 790 521
325 887 116
718 730 327
704 22 428
272 824 535
411 431 410
930 279 814
946 827 512
40 100 334
13 102 548
327 766 328
68 898 926
926 553 836
38 894 911
890 390 419
10 144 323
428 68 106
115 213 888
588 44 497
582 115 914
559 305 130
728 325 402
333 27 967
422 662 142
295 495 436
805 43 125
913 665 312
782 600 190
706 187 769
302 214 127
368 314 734
782 886 229
140 776 218
34 453 702
260 565 702
258 155 728
957 880 815
181 175 111
712 213 437
387 579 584
764 833 653
852 764 687
299 190 809
327 775 724
255 778 39
223 565 714
670 111 799
654 585 985
847 900 577
276 441 400
732 944 77
744 547 155
190 483 624
718 15 255
355 579 201
931 491 196
474 832 391
805 85 91
174 123 24
944 193 641
905 144 117
880 763 961
809 957 805
514 244 212
90 172 717
70 636 622
917 401 683
854 864 56
932 812 968
132 879 653
232 594 516
714 938 231
689 522 59
712 40 437
615 314 310
86 239 71
482 330 184
645 709 209
224 73 46
625 644 994
547 104 235
543 280 429
481 177 609
875 799 316
269 101 574
704 776 973
898 519 648
59 624 488
28 598 948
614 353 616
702 594 95
88 803 862
549 884 93
445 199 990
168 151 863
957 317 285
936 924 945
603 407 437
771 256 75
798 416 525
919 897 394
202 844 545
732 316 745
93 279 949
136 454 704
810 703 703
412 232 695
745 664 767
333 246 18
356 586 485
159 191 731
630 851 701
205 492 811
216 786 698
156 514 364
541 853 640
429 718 224
32 742 714
86 949 37
865 230 165
299 491 689
270 778 922
669 501 379
61 206 204
135 614 296
680 772 56
582 884 180
420 809 59
496 73 85
634 690 979
919 748 216
642 840 226
111 234 688
932 462 437
323 796 994
283 681 547
724 201 852
357 239 785
506 729 31
770 818 316
296 357 248
872 801 394
400 75 87
486 234 197
14 703 285
203 200 680
923 411 147
571 166 123
895 341 18
351 501 155
705 406 78
554 852 854
647 375 202
674 340 708
613 395 921
301 311 702
523 765 836
800 257 978
844 601 982
674 39 673
634 616 476
925 759 71
96 519 780
274 77 497
281 433 779
221 356 315
140 925 680
432 140 968
783 316 554
408 567 831
42 289 822
878 541 262
279 274 600
340 50 929
481 304 653
187 304 596
490 230 437
940 733 52
130 181 163
292 784 36
49 616 492
587 682 768
523 882 957
157 665 784
444 816 663
299 463 858
339 492 465
121 855 391
32 183 732
558 430 871
113 108 597
288 85 462
298 435 618
182 755 324
771 879 878
179 453 379
430 579 925
194 759 986
91 671 91
108 622 269
277 526 611
433 15 158
67 689 13
450 184 987
676 940 715
186 13 857
625 406 372
362 177 786
812 225 407
743 110 642
400 863 532
523 583 413
928 80 11
180 7 17
563 901 645
797 60 687
914 486 412
162 683 646
19 488 662
157 260 413
623 465 5
844 78 777
11 588 905
379 346 153
622 744 675
154 203 114
285 746 903
484 586 71
220 303 633
207 210 161
450 529 84
429 424 119
557 342 924
470 710 35
563 379 974
171 763 143
851 641 140
297 583 653
306 808 977
304 525 386
41 609 517
178 571 783
111 815 720
730 573 111
737 610 844
604 581 947
4 672 324
106 289 522
594 822 81
877 32 707
404 831 87
708 462 986
178 2 211
135 611 432
790 56 838
510 454 509
930 379 990
825 282 896
342 368 988
28 672 754
302 618 363
388 844 735
191 854 698
613 317 258
897 207 186
419 734 976
688 238 815
178 385 545
814 333 807
905 65 338
576 330 419
329 364 751
378 265 607
155 80 327
444 332 104
103 442 777
126 578 201
717 322 577
17 217 507
685 889 342
602 715 885
878 695 151
109 952 28
948 446 680
528 768 735
222 507 87
598 43 289
422 62 201
289 5 609
474 710 316
653 468 306
386 84 860
332 744 825
299 426 989
369 224 462
949 175 317
823 862 995
445 370 116
359 331 856
588 69 700
355 477 403
78 524 592
513 422 24
93 358 989
346 250 676
858 74 477
732 872 300
156 559 808
810 426 582
102 744 43
722 473 246
579 30 784
855 844 693
128 950 501
823 334 505
847 467 944
676 925 585
267 293 941
134 45 633
708 421 669
477 698 86
481 175 762
238 145 415
505 167 168
425 837 274
484 435 119
551 305 436
832 860 229
103 611 953
781 460 225
60 548 915
242 91 701
868 32 589
95 546 192
938 96 903
84 637 408
571 649 977
701 717 98
728 222 374
778 22 893
144 780 496
638 728 824
573 466 340
16 922 449
479 925 368
189 766 428
738 413 765
211 233 636
550 929 692
725 533 381
886 321 229
662 152 204
361 368 539
322 143 752
221 780 855
93 381 313
182 502 653
274 145 330
533 801 754
618 576 44
776 844 796
730 92 696
659 487 191
438 584 862
144 922 588
798 879 331
631 301 766
759 345 540
417 319 305
556 526 612
109 639 846
897 695 205
139 797 724
690 401 791
640 914 851
942 753 48
349 441 383
948 640 157
114 297 967
779 558 754
417 909 279
737 592 307
537 728 877
123 132 298
427 861 680
151 91 562
78 14 487
712 843 82
670 469 387
642 514 855
745 112 904
831 673 811
508 209 840
205 296 326
465 557 93
879 707 442
860 780 13
136 288 449
704 372 71
850 481 856
343 918 871
882 561 638
344 650 957
53 30 483
813 223 53
801 799 21
255 52 756
873 212 598
624 486 926
418 751 27
526 309 100
876 801 309
224 676 255
657 861 558
385 934 728
525 213 709
774 832 977
686 243 527
38 135 340
436 328 137
134 416 540
492 933 139
1 148 17
588 348 437
292 104 636
322 338 920
810 200 776
782 31 85
353 724 592
675 500 152
372 577 237
331 301 522
882 73 616
951 187 662
824 675 120
10 844 980
334 40 353
778 634 727
658 575 468
262 931 326
477 322 722
60 225 13
70 116 710
39 953 225
609 743 521
759 15 265
603 331 439
99 84 967
816 342 668
406 226 24
690 676 304
277 594 410
899 637 174
649 391 71
686 668 759
845 313 627
699 254 851
232 490 42
876 60 20
778 559 38
772 940 825
79 272 926
131 342 873
183 241 847
699 108 143
9 349 393
64 40 653
18 665 678
458 741 133
824 181 423
196 649 510
484 756 545
506 117 615
839 818 395
899 842 656
127 133 736
683 576 12
309 868 312
465 580 346
881 458 126
882 460 87
76 218 360
154 332 953
229 688 243
595 632 265
221 650 460
581 865 777
72 221 323
185 517 581
509 714 624
740 928 423
360 886 646
495 148 970
798 240 734
558 954 417
173 789 27
147 711 172
327 772 904
590 716 42
351 346 493
766 342 2
460 399 458
187 442 820
505 355 715
567 332 423
186 356 620
243 226 656
1 658 975
666 473 685
758 446 28
729 693 19
732 60 660
287 789 433
671 771 642
51 414 816
764 517 77
117 846 777
721 362 607
132 883 896
629 624 235
283 257 499
195 648 787
209 769 236
745 115 81
660 10 704
706 926 269
542 889 651
786 391 165
399 584 568
712 338 24
796 353 764
18 812 932
45 823 982
839 606 180
456 462 688
289 693 345
894 728 108
242 773 294
17 889 786
559 288 217
329 569 537
596 173 605
905 574 794
897 920 867
551 405 657
549 227 119
362 917 967
48 300 282
808 701 617
41 734 48
197 421 944
231 827 362
372 873 327
739 267 320
785 953 529
629 881 427
608 804 647
928 512 742
306 32 920
780 115 274
236 688 906
543 701 837
256 519 579
570 321 326
742 484 618
8 510 162
378 174 197
447 46 449
547 924 286
634 40 881
330 736 319
162 64 76
699 1 40
384 230 171
744 461 8
689 178 132
55 124 75
566 473 736
435 334 882
774 34 228
903 744 256
484 651 825
213 727 241
383 879 405
887 838 515
411 396 936
902 535 17
50 335 841
561 598 476
110 484 450
151 779 9
407 351 786
297 628 610
518 514 972
612 777 92
401 859 904
241 604 39
769 48 585
600 417 577
172 951 805
687 484 391
385 126 336
464 328 180
796 166 521
443 165 388
76 103 127
459 486 194
826 420 736
298 357 881
379 227 19
635 833 310
302 923 528
151 459 455
553 517 799
32 161 464
263 818 801
611 124 732
208 696 923
945 380 933
204 105 910
348 568 556
47 465 218
399 460 968
352 202 925
728 231 565
91 527 187
652 728 975
618 466 89
75 583 528
571 251 465
231 758 505
418 793 87
209 835 713
953 78 217
261 299 129
919 42 78
213 613 637
912 690 963
215 60 435
432 521 484
848 627 887
871 584 246
283 425 764
497 517 331
643 702 412
904 694 278
194 471 634
615 792 410
19 175 728
411 135 375
860 889 793
948 762 712
558 144 81
265 142 160
130 249 574
900 239 372
224 259 623
255 682 674
247 101 614
231 19 313
864 478 126
940 725 984
889 870 314
707 68 568
776 605 835
278 353 684
612 346 783
125 797 708
577 308 242
666 745 42
28 78 600
663 747 88
530 400 180
601 316 80
555 110 940
766 883 831
391 200 482
807 1776
99 666 613
767 703 396
704 504 524
684 47 687
230 133 579
648 75 259
20 777 92
717 42 650
5 629 532
750 643 529
143 541 217
605 326 663
671 244 658
673 78 900
124 76 680
18 25 762
208 474 768
759 564 800
771 146 91
80 186 325
228 41 796
610 639 639
524 365 373
738 764 407
255 62 791
160 72 948
651 672 481
144 476 772
587 344 510
340 100 164
279 366 908
55 613 258
21 413 746
532 695 944
417 678 860
428 609 130
330 200 65
608 688 170
489 128 646
668 304 491
427 193 627
142 211 263
44 618 336
692 53 580
682 730 44
431 590 134
47 785 676
138 792 232
11 669 31
638 342 37
659 351 150
271 240 772
46 636 638
412 206 584
173 138 410
546 535 914
11 403 657
118 240 626
245 318 127
218 231 286
11 167 445
462 672 830
277 96 349
685 307 408
444 237 330
518 412 797
26 233 307
123 294 709
322 227 826
485 399 229
402 368 111
550 741 418
203 751 495
115 769 937
31 460 714
587 778 176
308 65 948
274 440 118
65 269 463
82 162 778
110 620 764
287 456 964
123 807 538
335 258 675
772 463 272
420 222 742
631 296 505
335 730 587
714 522 152
267 92 908
324 330 661
381 423 476
114 59 1
180 102 818
713 709 282
28 469 871
119 547 251
479 744 402
614 137 422
459 236 409
362 286 624
412 376 480
623 700 626
673 164 641
478 460 954
736 261 191
721 660 815
561 248 156
529 444 665
607 601 975
67 82 153
693 122 757
637 288 193
155 36 578
442 607 249
700 610 921
287 611 623
292 18 321
179 795 139
507 3 839
629 96 929
147 679 784
702 334 55
97 72 947
558 797 581
567 771 704
62 162 449
450 735 529
396 317 587
210 711 353
407 714 435
375 46 238
232 418 57
373 771 266
327 736 988
438 696 956
791 194 567
432 755 550
799 41 36
708 531 496
695 350 310
595 286 748
473 251 30
468 783 786
530 149 20
722 789 521
22 537 997
350 582 271
560 497 209
462 791 96
457 732 604
316 807 586
136 556 175
92 115 71
448 636 656
36 444 790
715 719 573
118 510 772
190 2 577
790 238 201
505 590 508
73 645 210
406 711 513
381 716 237
464 123 558
383 35 422
40 123 786
740 730 912
382 622 239
301 154 894
332 556 995
790 471 511
511 771 515
689 253 232
227 295 841
643 140 111
647 523 587
454 501 269
191 564 977
132 65 299
410 592 337
461 513 774
74 681 809
564 333 201
240 109 51
493 97 286
681 359 297
395 52 101
137 686 971
444 681 258
580 497 89
386 65 263
437 805 82
415 505 138
713 280 645
403 426 187
284 580 426
444 277 886
528 264 938
199 679 805
259 651 792
791 377 491
547 362 606
274 538 64
149 614 54
159 206 264
311 200 856
276 61 453
362 224 37
262 304 371
369 150 196
112 268 215
530 787 940
713 170 655
367 528 177
51 137 767
747 670 376
628 721 440
11 341 380
684 570 345
433 159 272
653 173 798
794 448 423
4 242 949
137 129 284
135 791 27
648 505 31
37 557 119
305 712 275
459 537 240
628 70 853
398 293 695
245 164 106
333 429 142
546 310 193
504 193 397
712 272 502
442 148 653
102 340 292
26 478 950
623 105 780
536 470 732
268 611 894
737 609 85
390 11 685
424 115 123
273 354 775
88 605 327
426 419 39
787 41 493
25 473 833
437 711 148
529 354 962
265 305 941
51 209 85
120 5 789
355 395 847
88 124 617
679 345 159
78 110 516
621 10 672
265 545 60
744 241 963
247 60 70
415 468 760
440 681 381
577 87 660
635 786 440
83 160 187
532 689 771
634 85 183
360 746 301
182 702 578
670 478 774
670 752 933
107 360 354
244 498 982
646 533 325
460 747 433
283 689 649
14 722 698
194 628 981
329 245 991
435 791 312
131 106 648
719 108 493
765 63 526
464 201 662
409 619 940
306 563 470
757 764 929
436 549 425
14 362 283
621 773 479
58 626 184
228 129 682
363 506 119
593 597 87
502 147 150
270 10 632
407 698 731
664 487 413
692 118 232
471 478 216
460 520 715
59 80 766
568 751 739
379 300 925
678 24 465
420 352 468
315 83 593
21 333 246
342 756 267
19 118 479
176 15 629
352 683 243
554 201 309
591 495 875
262 612 957
79 801 48
775 247 415
223 254 926
485 333 434
156 89 734
490 11 972
686 149 707
338 799 858
165 681 475
787 428 747
708 780 955
556 693 82
342 346 592
363 223 188
431 17 579
660 388 886
608 414 674
767 391 845
656 415 382
750 388 362
104 317 632
434 445 677
230 671 286
179 273 354
604 654 388
111 244 290
161 537 440
413 436 154
517 286 415
298 155 969
34 75 701
770 723 283
100 424 42
529 712 73
58 796 75
660 486 333
403 357 361
380 778 408
765 711 892
226 461 871
555 74 435
486 705 482
569 506 365
780 472 786
699 56 936
726 611 703
270 735 38
730 541 30
266 314 892
493 306 973
236 327 258
67 676 123
183 126 79
58 211 534
525 31 833
360 561 771
480 194 792
703 497 206
530 85 728
314 764 398
197 320 203
53 108 993
113 532 581
490 25 578
8 251 674
158 85 281
631 629 364
196 455 416
339 784 730
444 159 467
228 306 867
145 719 606
632 7 54
345 395 765
606 126 189
234 448 423
511 239 245
365 79 9
672 90 844
140 637 662
663 519 425
557 589 567
480 372 784
379 697 908
700 628 392
630 592 377
500 517 631
700 16 530
785 755 541
478 316 846
79 32 862
269 46 687
288 47 712
80 157 1
597 357 312
284 634 133
307 57 51
431 124 280
144 788 909
572 218 677
549 316 327
626 492 693
718 688 542
63 455 151
9 313 852
206 505 465
8 98 93
496 162 369
289 444 315
535 656 536
483 184 858
401 502 283
792 339 945
237 425 392
194 725 846
178 187 513
348 725 381
103 123 298
704 758 937
689 772 83
16 187 118
438 511 691
141 166 394
714 547 250
443 70 50
526 516 548
43 440 500
652 667 941
539 497 615
337 234 450
247 238 960
502 173 710
478 396 129
453 398 882
233 114 438
559 418 256
549 242 168
235 619 976
590 385 970
167 296 975
619 329 841
555 789 282
285 721 21
418 253 387
570 144 361
522 526 484
1 802 920
137 609 924
34 748 888
687 276 672
413 706 791
245 397 113
340 52 815
88 654 538
725 742 897
591 172 228
43 268 898
523 498 305
170 166 486
712 319 430
741 588 436
33 689 586
670 19 884
162 351 169
625 806 575
684 765 735
623 210 475
704 790 756
155 73 999
689 345 596
181 751 971
347 493 256
133 661 411
300 508 809
584 9 629
193 388 60
516 172 402
800 322 501
282 553 929
472 118 958
551 89 765
438 730 410
328 347 48
653 294 757
576 750 389
174 181 750
176 335 985
347 127 691
429 188 482
