17
922 841
19 113 498
58 90 -880
98 151 705
267 420 -645
404 566 453
685 258 77
821 685 563
74 702 -945
152 339 -407
93 789 -112
619 835 985
815 117 417
807 155 320
365 98 -49
34 231 711
45 586 -727
295 618 -12
681 418 -841
800 654 -69
740 333 -933
127 483 356
702 760 498
562 390 599
774 194 -110
412 114 -242
306 442 681
7 550 -837
487 493 -896
354 800 569
821 250 -506
794 561 -756
134 323 -626
82 762 519
710 787 621
354 562 -375
702 54 -310
456 533 -453
803 770 375
35 764 341
232 326 -940
214 348 -38
217 512 -23
121 753 763
486 285 310
410 767 959
733 89 -810
661 686 323
195 368 -488
524 410 834
704 239 436
705 515 494
687 530 106
646 631 -705
715 124 380
449 373 -2
404 819 -528
91 744 -963
356 415 737
47 153 956
769 119 837
138 694 -429
773 374 622
723 524 -589
300 741 -594
220 382 -804
654 149 -476
583 518 -269
501 447 -789
149 223 811
367 511 -159
177 804 45
608 202 188
385 258 869
10 804 -299
599 318 259
460 45 623
169 536 380
12 54 -847
593 379 923
273 147 -267
59 557 -876
552 162 386
171 129 -776
785 605 -803
646 661 782
403 243 890
289 130 -680
297 248 221
530 521 648
256 280 981
220 69 -391
670 593 682
18 290 304
623 457 -547
392 547 122
749 521 -975
552 695 -931
64 388 -39
652 683 -598
690 417 -257
433 476 -991
674 270 907
32 463 586
434 810 144
407 703 107
536 316 -109
710 51 -425
190 634 -865
166 695 -664
2 166 647
630 641 165
558 286 565
143 207 -308
16 554 -435
699 315 -169
1 233 -542
635 160 -722
155 318 363
113 354 -109
820 30 635
26 487 839
835 86 88
167 289 430
500 239 -197
21 658 654
349 478 481
93 805 -737
759 626 -5
162 291 99
138 258 22
78 538 14
566 202 198
396 488 419
482 216 -597
773 479 -279
626 458 624
733 482 701
642 608 -718
758 577 103
455 397 125
803 511 -286
55 34 -195
607 302 -510
444 832 8
388 690 -221
139 64 769
366 70 116
446 793 550
591 249 -872
50 492 331
762 246 842
714 576 216
122 472 -602
125 320 860
414 450 -699
378 15 -119
328 808 -392
385 32 734
270 251 -843
763 432 -198
24 831 622
394 616 826
685 571 -966
209 288 -817
220 575 862
639 231 -208
247 423 946
353 110 -763
274 708 908
170 245 752
579 471 530
757 441 385
386 756 -630
202 416 -972
199 89 318
133 240 178
692 827 -273
650 18 549
371 244 -978
803 715 -919
156 433 553
685 389 515
125 596 817
297 721 375
464 664 -997
816 347 -935
499 106 -957
763 115 5
434 190 53
515 265 751
548 116 -48
522 719 -194
714 82 195
593 444 -53
377 813 -114
373 359 878
338 96 -363
674 389 540
388 106 -433
57 713 70
304 297 -395
795 23 -287
301 282 334
128 245 -621
251 406 894
1 673 112
265 817 -442
173 735 -639
337 461 -703
548 127 -540
582 477 -935
399 635 -231
198 629 363
748 362 -371
79 17 803
259 229 -136
386 173 0
428 703 -334
309 95 947
330 585 246
575 770 -631
778 459 686
88 434 -616
36 191 -579
796 805 838
702 586 -197
446 62 -521
823 816 630
619 642 -75
430 391 964
751 790 -583
521 136 -351
415 172 264
440 230 -23
769 640 560
70 526 -638
206 299 -649
246 198 203
191 144 51
811 425 769
366 452 57
270 583 805
31 774 74
368 164 8
276 263 854
33 190 919
537 412 427
159 161 411
666 602 -636
93 535 -127
406 301 207
805 345 205
316 654 -202
425 375 783
827 719 729
259 350 -483
38 743 406
512 1 -276
347 271 93
658 402 -216
225 518 -182
192 72 -437
151 658 117
702 499 2
362 165 347
27 12 -300
100 484 -157
788 639 -763
42 207 -100
580 400 920
695 594 923
188 503 742
511 752 -905
11 44 -395
779 158 -558
367 36 336
74 240 674
469 254 436
700 317 257
806 59 -997
221 574 -669
719 8 464
646 529 882
280 166 -662
33 336 218
182 342 239
652 273 177
73 47 971
340 173 -931
216 10 -685
492 740 998
414 270 211
435 130 825
51 334 -281
606 199 52
353 324 -71
152 241 268
290 130 339
636 420 -728
615 200 -106
196 614 -906
674 659 -638
269 611 677
629 642 -25
818 415 772
28 780 704
232 69 667
340 585 -119
631 788 644
329 375 -336
515 251 963
575 586 573
2 718 12
814 46 246
327 283 750
720 751 -76
832 333 -821
86 145 612
543 739 -832
679 814 734
57 14 -273
236 296 610
725 723 -564
547 40 -515
648 258 -17
284 737 -197
79 681 -690
569 377 -379
758 476 468
87 731 -179
159 713 603
376 155 -534
588 486 -328
304 157 -395
508 767 -540
656 371 -57
828 605 -891
179 377 517
553 359 609
599 499 -630
574 67 236
253 39 -588
753 341 711
500 61 350
385 302 -355
729 67 -981
597 465 -679
194 683 -217
45 587 706
417 300 878
798 515 911
616 107 44
604 64 834
169 743 -909
238 789 10
460 420 -681
487 123 -636
96 193 944
101 43 -376
526 757 753
22 510 -424
338 391 -311
67 350 984
436 491 849
63 213 9
218 767 32
645 294 468
7 185 -549
509 699 -644
426 589 820
262 139 729
767 675 525
17 467 -6
308 113 96
265 738 27
771 241 134
729 609 241
179 521 -462
268 624 -984
108 409 -439
373 165 -264
597 384 -527
815 582 186
800 187 121
248 626 -557
603 695 708
810 210 -472
508 62 -380
191 455 317
309 289 863
122 777 511
379 193 143
566 146 712
466 637 -199
692 594 935
290 175 -137
674 381 -265
408 595 664
240 593 -839
471 348 406
697 448 -736
555 783 121
190 650 788
597 24 388
816 543 983
503 103 -863
147 189 -604
492 177 -671
222 741 370
328 202 -100
588 465 -610
295 630 -739
377 6 -163
315 570 -269
76 785 180
391 235 538
389 239 -982
175 452 -172
663 481 -197
658 774 -601
81 74 -233
669 532 -450
238 569 -10
73 3 889
74 446 970
343 607 -124
523 678 -674
573 758 -529
66 33 -117
833 191 -497
8 361 210
54 425 -595
449 501 -923
469 339 -772
15 203 813
673 546 -657
516 440 -546
751 320 488
228 242 -154
332 764 -539
254 686 74
521 678 447
254 322 75
38 399 -177
656 260 -395
710 170 -557
671 598 561
201 654 -106
787 460 831
384 727 768
337 243 620
40 747 -669
54 735 -60
409 554 687
210 249 -104
100 385 152
805 236 825
132 171 -703
685 810 400
607 255 -238
617 637 287
422 261 -311
377 261 25
542 417 -927
304 93 -89
707 226 29
523 498 -532
26 341 143
530 734 84
804 698 -364
165 52 -206
743 325 276
273 680 676
333 708 766
117 607 588
180 301 724
327 148 123
246 438 -326
25 121 129
319 299 -782
417 477 805
718 616 36
641 639 -630
190 151 -509
467 697 265
326 645 255
404 231 851
572 100 330
471 380 87
800 559 -527
113 784 -892
537 232 742
471 420 -703
139 376 -118
327 53 -641
687 171 -722
2 626 701
436 757 -398
93 773 80
487 680 -845
264 27 -716
318 105 406
65 686 -994
599 185 -126
657 684 285
814 574 -212
120 741 843
462 213 -537
595 96 -72
505 252 -499
223 768 -160
213 592 298
155 473 -815
719 28 103
19 89 -717
356 325 -94
115 713 430
306 694 -952
641 782 97
557 651 -800
625 746 630
678 407 -108
217 631 -587
819 68 -963
581 361 -147
5 545 345
41 209 738
495 553 -47
669 154 997
463 293 672
696 549 969
269 818 997
632 715 943
425 299 -330
744 567 -87
701 218 370
512 569 4
84 829 501
240 829 861
482 747 -748
373 530 28
261 367 865
90 385 926
446 140 725
50 119 -998
274 409 454
716 493 908
444 635 837
182 283 -727
8 280 581
162 689 164
702 435 -372
571 138 289
343 690 805
112 209 -54
655 14 -982
282 240 2
193 435 420
331 387 376
758 324 171
764 372 -893
242 602 232
707 657 -241
112 266 470
832 550 627
169 491 -734
65 124 -486
209 819 298
16 10 -88
373 380 -973
109 300 773
489 17 -451
111 472 -387
66 757 981
383 834 610
119 479 -262
338 6 -626
96 742 778
256 775 746
560 733 488
675 247 818
280 246 -259
439 473 952
151 485 232
459 57 410
49 183 -830
445 74 -508
627 510 -23
35 766 759
39 751 -944
291 400 761
341 427 556
648 322 957
34 148 59
268 796 -814
672 306 221
600 781 133
574 540 781
220 213 23
206 574 -989
576 373 -486
58 719 949
835 608 -371
414 447 853
753 42 160
140 37 236
663 744 199
696 263 732
807 63 -73
800 803 -633
523 612 -665
283 218 818
596 61 -476
401 631 -607
228 702 2
96 582 -894
594 644 -321
558 312 141
653 295 -868
673 67 926
258 351 448
181 430 -529
41 246 -508
742 299 344
513 396 -263
764 31 836
573 223 -708
247 824 592
115 330 209
603 425 -10
108 583 390
661 454 187
158 430 -541
625 39 925
699 553 -766
160 344 -942
589 726 -641
250 419 967
384 373 -748
565 813 726
469 304 -930
118 235 786
235 577 -674
745 331 -952
561 758 -887
562 386 679
143 353 826
694 805 -74
819 498 -625
811 523 197
588 314 392
548 180 957
717 273 -406
567 132 -28
164 5 -164
462 407 -420
116 308 -784
359 437 529
784 565 897
664 505 -356
285 70 904
425 139 571
741 356 78
526 685 381
112 139 248
253 1 -646
210 659 -22
260 528 -600
624 501 373
270 575 -820
432 731 -969
586 474 982
140 429 -301
818 680 -188
390 621 690
418 543 459
433 286 -490
828 225 549
220 479 195
598 449 381
51 449 -495
567 291 -676
715 193 -156
545 690 -71
102 535 -808
110 16 705
750 31 187
124 73 -569
418 96 823
677 173 -748
44 683 18
492 59 -557
341 47 238
793 760 95
35 685 680
439 666 -164
774 185 388
595 146 -686
725 202 -79
68 425 -794
275 509 75
787 659 -586
587 578 676
163 235 556
824 383 -429
357 674 -304
639 460 -694
316 385 -827
19 388 708
574 530 360
344 745 -364
268 666 377
359 103 664
439 411 825
705 514 -331
137 782 -824
507 801 -884
252 426 967
331 569 -762
642 471 264
632 680 352
373 695 -146
312 286 780
697 599 -980
617 641 -377
242 55 -155
202 201 567
210 208 -403
104 274 470
309 248 144
215 660 171
469 26 -252
286 772 887
351 171 -829
775 312 720
137 608 785
63 7 -917
204 375 -389
762 565 995
175 107 562
493 657 -837
627 118 251
750 13 284
636 432 483
719 642 -666
640 335 -20
503 466 -434
237 177 889
781 451 -943
781 458 499
749 161 616
489 596 746
249 665 634
275 740 332
15 21 272
279 500 -338
806 723 -432
296 150 -393
774 794 86
693 165 -348
202 248 945
718 390 553
235 821 214
237 94 -885
820 246 -621
153 417 31
231 612 -371
608 339 -213
90 620 -333
184 640 755
22 356 -709
375 267 168
277 794 903
391 134 744
186 552 762
50 212 711
51 374 -461
645 679 -196
21 348 -549
752 227 -665
329 759 334
391 423 -768
679 121 -572
122 73 219
223 162 917
633 281 195
408 624 647
799 676 847
423 765 -782
603 216 -652
137 511 761
120 521 360
313 562 -2
152 548 -183
165 37 521
635 276 503
721 783 433
281 211 223
226 792 930
370 529 -440
234 16 -784
538 522 -330
453 257 866
379 200 218
173 28 691
768 23 -258
679 2 397
695 830 170
721 771 -392
420 829 437
147 43 -885
542 273 -721
409 157 3
735 372 -171
160 307 -578
251 632 302
104 49 411
643 780 -278
239 257 -175
713 642 -482
18 25 730
395 18 619
720 529 -341
527 316 -98
260 151 342
544 501 727
218 427 878
147 138 -307
791 474 232
571 518 -966
131 54 554
384 488 -964
256 819 843
582 407 -294
197 266 -217
677 297 527
251 63 311
808 621 811
685 451 135
87 563 87
190 246 -510
415 576 679
20 658 801
127 580 -997
322 486 -354
255 548 731
420 432 868
617 528 -260
378 766 -702
415 777 -233
104 543 -915
200 225 -758
564 495 597
756 302 420
52 250 847
661 667 210
598 219 263
809 782 242
291 497 -70
210 116 448
132 24 83
672 351 720
676 376 -973
12 327 -210
430 674 482
792 796 313
720 12 -438
116 797 919
264 300 677
569 143 959
337 272 262
824 9 473
761 220 912
715 588 185
112 808 -291
797 674 -820
694 314 851
475 141 671
829 26 -930
314 693 -794
590 375 -775
606 468 -364
687 252 -56
428 618 466
698 304 192
615 31 -256
827 505 983
178 374 522
376 385 -517
184 531 -384
7 505 -673
715 587 760
764 549 898
478 637 495
479 185 567
335 238 -822
103 680 -704
561 25 586
113 529 -949
454 634 216
520 513 -667
761 101 361
645 754 53
368 356 335
777 122 -169
827 391 -869
80 129 -605
653 633 279
607 672 -227
610 451 -564
432 474 390
748 31 76
224 672 -222
110 519 856
85 715 824
504 30 -919
221 362 329
175 583 593
550 174 -684
61 145 249
759 544 -334
561 285 162
511 277 960
234 343 685
500 464 -809
304 251 -85
818 863
195 394 -12
177 532 267
562 659 -26
576 292 397
240 210 714
776 773 786
24 785 941
585 788 813
572 372 873
608 484 -921
88 555 516
221 128 -602
810 800 503
452 325 647
585 63 792
165 727 -43
245 693 752
531 658 -470
129 365 -893
247 87 864
350 136 474
631 602 -564
137 649 445
104 590 -17
554 430 -608
776 342 534
346 339 748
218 345 189
29 644 407
9 486 -362
562 726 720
690 238 890
724 464 -215
187 79 877
244 574 -172
592 466 -933
245 312 222
685 431 714
632 766 -781
662 536 -932
600 343 886
99 610 678
368 408 404
438 402 -336
416 404 -539
309 542 -595
609 571 -66
226 714 -744
303 401 -283
113 568 879
411 307 445
806 791 165
188 128 124
332 745 442
132 199 782
427 207 801
756 540 380
176 72 -115
120 492 82
695 659 -243
523 545 361
365 711 -901
685 145 343
122 146 -926
725 784 596
664 197 804
786 100 910
396 764 -952
405 336 258
269 132 -623
793 398 430
773 647 899
184 631 -843
8 132 -488
283 7 859
713 817 -807
648 777 376
807 115 794
537 258 -658
420 401 -520
215 546 -223
439 14 969
478 602 171
764 529 241
449 335 166
509 405 -394
145 512 883
817 679 -444
268 692 27
44 598 -294
17 360 -936
437 734 505
811 395 524
311 646 254
675 814 -395
32 523 507
15 351 -898
582 764 740
720 172 -104
478 217 167
271 620 -287
323 660 -909
68 16 -691
643 231 604
751 145 658
469 251 -637
451 349 68
183 205 -263
230 338 -582
512 735 -832
552 535 715
103 549 -699
643 725 -566
35 71 565
687 606 -686
17 389 -951
503 122 -867
43 77 145
78 706 70
617 30 -437
739 429 206
498 759 -55
600 178 -871
468 347 577
542 574 550
63 561 -569
697 727 503
767 331 925
391 431 -90
682 429 -26
189 480 615
685 434 -979
627 313 -337
798 589 686
353 504 629
213 669 -422
11 40 -863
699 451 -671
243 600 974
368 549 814
700 496 -124
526 189 -528
453 468 958
308 38 -736
89 581 600
230 222 -678
685 99 549
706 474 966
74 440 513
432 554 272
767 4 161
799 764 416
603 329 288
442 734 -479
185 338 875
403 408 -335
799 791 -487
588 116 616
189 676 -746
429 308 247
283 519 825
725 103 724
397 618 726
7 706 -576
476 292 -245
597 389 -197
640 12 658
665 500 233
360 757 32
409 706 955
470 808 712
184 218 -506
793 42 359
265 482 -389
129 453 -460
665 565 -59
108 552 -851
209 316 83
98 333 526
795 186 360
491 300 -795
812 357 368
370 122 92
165 431 15
575 585 -449
183 11 -386
1 129 542
212 78 928
273 429 883
560 286 -488
559 316 -571
500 228 -168
578 542 -133
260 549 33
807 572 698
321 235 -434
754 795 254
506 285 -376
593 358 981
270 391 -325
60 603 440
743 132 -963
798 135 -857
150 257 435
173 149 782
156 225 210
108 684 -85
94 755 780
86 599 -419
170 567 -262
230 517 950
408 662 -964
611 458 -6
598 717 937
548 786 -469
534 635 716
132 558 522
157 314 -514
372 669 -487
674 107 -4
580 524 -908
429 525 684
502 76 -18
71 426 -561
63 215 -399
216 431 -167
786 16 171
619 110 -390
469 39 997
593 72 -669
608 594 753
712 589 244
501 155 620
777 367 -459
618 537 806
422 193 -741
589 429 937
240 729 -17
571 433 -719
610 89 -282
55 628 -179
120 609 145
591 682 358
129 206 635
595 606 774
291 464 -462
483 281 142
583 4 792
530 273 -199
556 585 -582
748 196 -586
687 721 -333
357 482 557
505 610 -208
35 30 905
326 76 33
533 286 827
778 299 -346
29 773 -744
283 412 -70
117 431 -424
139 612 -118
714 201 826
547 811 -830
494 383 547
177 584 252
368 648 -694
300 426 -602
354 92 -528
251 333 -293
151 59 -6
620 133 104
311 60 452
646 272 -830
544 225 -790
574 485 326
338 638 440
503 499 -792
201 416 -258
649 441 929
380 312 204
603 756 -232
721 417 598
589 132 -592
509 261 870
244 631 -81
811 261 -821
62 506 -256
248 342 331
636 495 535
753 109 207
488 628 -582
300 704 659
253 784 -518
481 243 663
139 767 619
460 83 797
252 186 223
220 141 -442
755 509 239
180 673 384
86 656 871
716 232 -301
424 571 710
522 97 40
143 174 76
601 438 751
147 568 495
547 7 371
273 743 -624
613 491 -766
155 128 815
417 101 353
416 248 263
514 701 511
340 100 -806
35 520 -687
715 438 605
261 278 -297
751 709 -464
636 718 -392
756 180 825
187 644 472
522 360 16
722 375 -209
812 465 -160
381 251 162
385 352 802
697 459 683
56 696 -795
334 316 93
723 478 959
474 486 711
348 528 916
509 699 -978
765 405 338
798 528 -157
460 360 265
2 643 316
789 621 938
207 591 391
570 437 314
475 337 296
444 88 -358
20 648 -274
446 789 24
358 169 -883
681 704 718
72 737 -6
698 809 -960
83 69 -706
276 492 -557
812 705 -976
244 801 -333
270 385 -744
536 367 -538
606 535 -846
278 476 263
780 518 -39
599 590 199
669 656 119
485 480 -356
35 655 -386
498 37 956
434 342 -294
160 396 100
165 650 767
153 271 741
503 488 617
714 205 -184
303 409 -974
18 170 196
265 637 -24
683 2 944
8 492 820
89 319 -154
568 79 -230
58 407 800
593 153 66
724 319 549
774 638 -715
376 127 442
501 93 -336
513 610 454
45 734 -795
282 63 -489
478 624 981
474 185 729
544 140 605
161 542 -607
590 763 -665
367 284 -658
489 265 829
361 453 775
276 756 207
788 614 989
282 408 540
413 445 777
606 600 -346
731 373 -666
32 474 101
81 440 -984
106 251 -149
287 534 792
692 798 -24
166 132 853
636 406 943
19 34 -935
737 307 -832
800 123 -626
475 146 -119
737 153 -496
795 35 369
175 104 47
229 1 -973
129 61 897
788 105 530
660 524 943
444 211 821
129 207 -271
280 611 665
282 698 -215
231 678 378
632 432 197
349 813 -416
53 104 132
647 721 173
404 215 -817
177 754 -861
240 133 -426
717 695 -512
781 74 330
592 738 -381
678 651 -478
463 571 313
393 179 159
531 132 427
806 193 -748
303 807 198
396 690 -655
387 261 -864
110 92 -361
602 697 -15
501 171 -490
340 811 -763
384 225 -150
143 558 -237
156 106 -139
774 804 -966
773 751 649
400 29 -400
306 243 -714
128 508 -581
792 365 442
492 450 262
663 416 -869
616 317 560
6 460 -762
539 524 -318
404 532 626
740 434 -600
451 122 584
750 188 -348
517 641 813
312 14 -136
32 478 575
53 120 -593
268 766 -407
739 558 37
464 105 646
516 656 78
734 593 934
348 562 660
415 690 678
732 50 106
693 315 -770
460 385 -161
385 808 -541
813 198 631
97 8 580
220 201 336
478 779 723
583 220 304
644 37 215
56 787 -1
271 411 -450
424 408 -355
187 16 743
406 622 430
289 451 323
143 633 288
217 96 -688
425 594 -178
258 523 -328
171 366 -937
654 488 -239
536 707 -758
387 737 994
355 581 881
92 465 -421
522 216 -205
57 698 -446
227 500 -142
402 251 585
783 220 -255
445 439 -987
423 636 768
809 519 511
650 605 630
710 723 219
557 193 667
4 366 810
45 269 769
296 106 775
84 629 -557
288 324 -364
266 75 106
45 109 735
591 593 377
621 427 -608
72 511 -348
96 450 -634
102 344 -75
698 30 206
303 134 462
671 100 -95
801 456 -470
165 712 328
807 152 831
687 46 600
730 114 612
601 640 -568
259 65 302
234 263 616
376 744 -404
173 691 -204
382 586 -766
132 514 298
675 541 838
328 231 -942
559 21 84
199 345 614
211 135 -273
590 293 382
339 74 620
64 599 -726
564 94 318
618 333 996
470 740 -393
772 667 -58
84 202 882
715 729 -695
200 119 -661
267 500 -162
679 94 -222
448 649 -658
146 5 390
308 167 100
114 307 739
232 593 779
4 481 -588
151 678 755
476 653 176
283 709 62
145 424 -655
199 47 -469
560 711 463
233 394 -548
720 136 -227
606 499 73
702 40 814
38 183 -275
457 305 -658
753 777 -340
443 532 -632
245 167 -748
280 639 -82
441 403 -504
723 57 642
715 432 -942
1 324 -545
767 173 -756
457 132 -253
814 126 614
180 764 751
374 637 400
665 327 -422
530 640 -663
473 804 -51
301 395 -667
347 380 569
772 285 -77
65 155 -890
677 401 -219
815 259 -686
173 73 496
406 238 351
745 489 -918
30 515 -260
337 73 -749
545 770 112
404 524 727
520 318 -884
27 467 981
115 792 549
347 187 613
668 790 -80
225 356 142
256 519 -762
288 56 371
759 96 -257
787 394 -672
454 533 719
792 83 -342
353 590 367
497 407 497
514 770 796
95 552 162
216 209 -379
746 505 162
83 138 -151
718 308 -785
358 334 187
117 120 -811
192 582 5
285 525 726
506 483 778
499 796 -928
93 618 -827
419 112 -433
182 11 345
